NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	220000	2	13933	4765	0.3128693368351937	0.9147078135259357	+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	221728	2	13933	5877	0.3858831254103743	0.9147078135259357	+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	229967	2	13933	8602	0.564806303348654	0.9147078135259357	+/+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	230903	2	13933	9504	0.6240315167432698	0.9147078135259357	+/+/+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	233261	2	13933	10462	0.6869336835193697	0.9147078135259357	+/+/+/+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	240263	2	13933	10724	0.7041365725541694	0.9147078135259357	+/+/+/+/+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008297	15230	204512	242989	2	13933	13449	0.8830597504924491	0.9147078135259357	+/+/+/+/+/+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008349	15230	5711	18147	2	13933	5704	0.3745239658568615	0.9147078135259357	+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008349	15230	5711	21825	2	13933	6562	0.43086014445174	0.9147078135259357	+/+/+/+/+
NC_006638.1_Cotesia_congregata_Circle6	scf7180000008349	15230	5711	23921	2	13933	7492	0.4919238345370978	0.9147078135259357	+/+/+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	2111	10948	1765	4872	4953	0.3467030659386812	0.21748565028699426	+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	2111	13253	1765	12640	6584	0.4608707825843483	0.7612347753044939	+/+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	23331	35692	83	10853	4366	0.30561388772224557	0.753884922301554	+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	23331	38166	83	11260	4422	0.3095338093238135	0.7823743525129497	+/+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	23331	39166	83	11260	5416	0.37911241775164495	0.7823743525129497	+/+/+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	23331	40446	83	11260	5861	0.41026179476410474	0.7823743525129497	+/+/+/+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	23331	42449	83	11260	5918	0.4142517149657007	0.7823743525129497	+/+/+/+/+/+/+/+
NC_006642.1_Cotesia_congregata_Circle10	scf7180000008207	14286	23331	48689	83	11260	6850	0.47949041019179617	0.7823743525129497	+/+/+/+/+/+/+/+/+
NC_006645.1_Cotesia_congregata_Circle13	scf7180000008297	21388	216	13123	8194	21055	6565	0.3069478212081541	0.6013184963530952	+/+/+
NC_006645.1_Cotesia_congregata_Circle13	scf7180000008297	21388	216	14094	1380	21055	6651	0.3109687675331962	0.919908359827941	+/+/+/+
NC_006645.1_Cotesia_congregata_Circle13	scf7180000008297	21388	216	20000	1380	21055	7115	0.332663175612493	0.919908359827941	+/+/+/+/+
NC_006645.1_Cotesia_congregata_Circle13	scf7180000008297	21388	216	21333	1380	21055	8445	0.394847578081167	0.919908359827941	+/+/+/+/+/+
NC_006645.1_Cotesia_congregata_Circle13	scf7180000008879	21388	197489	223517	1380	21055	9533	0.4457172246119319	0.919908359827941	+/+/+/+/+/+/+
NC_006646.1_Cotesia_congregata_Circle14	scf7180000009037	31972	23421	64097	378	31053	10175	0.318247216314275	0.9594332540973352	+/+/+/+/+/+/+/+/+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008339	4981	128294	131498	2494	3987	2258	0.45332262597871914	0.29973900823127886	+/+/+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008471	4981	157883	160736	3149	3987	1663	0.33386870106404337	0.1682393093756274	+/+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008742	4981	587283	589703	3196	3987	1573	0.3158000401525798	0.1588034531218631	+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008841	4981	544649	546198	2494	3371	1549	0.3109817305761895	0.1760690624372616	+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008862	4981	375252	376799	2494	3369	1547	0.310580204778157	0.17566753663922907	+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008886	4981	216	2768	3196	3987	1633	0.3278458140935555	0.1588034531218631	+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008911	4981	199122	201803	2494	3987	2121	0.42581810881349125	0.29973900823127886	+/+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008913	4981	67924	69755	2494	3371	1704	0.3420999799237101	0.1760690624372616	+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008913	4981	67924	70902	2494	3987	2596	0.5211804858462156	0.29973900823127886	+/+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008936	4981	343259	345804	3196	3987	1617	0.32463360770929534	0.1588034531218631	+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008953	4981	8758	10574	3196	3987	1533	0.3077695241919293	0.1588034531218631	+/+/+
NC_006652.1_Cotesia_congregata_Circle21	scf7180000008984	4981	45	2353	3196	3987	1588	0.31881148363782374	0.1588034531218631	+/+
NC_006654.1_Cotesia_congregata_Circle23	scf7180000008297	13597	186896	196870	2525	3598	4444	0.3268368022357873	0.0789144664264176	+/+/+
NC_006654.1_Cotesia_congregata_Circle23	scf7180000008297	13597	186896	199476	2525	10771	6924	0.5092299772008532	0.6064573067588439	+/+/+/+
NC_006654.1_Cotesia_congregata_Circle23	scf7180000008297	13597	186896	200384	2525	10771	7307	0.5373979554313452	0.6064573067588439	+/+/+/+/+
NC_006654.1_Cotesia_congregata_Circle23	scf7180000008349	13597	14522	24524	2525	3598	4501	0.33102890343458113	0.0789144664264176	+/+/+
NC_006654.1_Cotesia_congregata_Circle23	scf7180000008349	13597	14522	27221	2525	10701	7072	0.5201147311907038	0.6013091123041847	+/+/+/+
NC_006654.1_Cotesia_congregata_Circle23	scf7180000008349	13597	14522	31158	2525	10701	8229	0.6052070309627123	0.6013091123041847	+/+/+/+/+
NC_006655.1_Cotesia_congregata_Circle25	scf7180000008349	15279	43734	49611	5279	8326	4777	0.31265135152824136	0.1994240460763139	+/+/+
NC_006655.1_Cotesia_congregata_Circle25	scf7180000008349	15279	43734	50809	655	8326	5441	0.3561096930427384	0.5020616532495582	+/+/+/+
NC_006655.1_Cotesia_congregata_Circle25	scf7180000008349	15279	43734	51071	655	14750	5625	0.36815236599253875	0.922508017540415	+/+/+/+/+
NC_006656.1_Cotesia_congregata_Circle26	scf7180000009065	12682	185387	190990	2477	3869	3996	0.3150922567418388	0.10976186721337329	+/+/+
NC_006661.1_Cotesia_congregata_Circle35	scf7180000008269	11186	926339	936050	1087	8309	4271	0.38181655640979795	0.6456284641516181	+/+/+
NC_006661.1_Cotesia_congregata_Circle35	scf7180000008269	11186	949608	956244	1122	8309	4421	0.3952261755766136	0.6424995530126945	+/+/+
NC_006661.1_Cotesia_congregata_Circle35	scf7180000008879	11186	86208	90000	1122	8553	3785	0.33836939030931523	0.664312533524048	+/+
NC_006661.1_Cotesia_congregata_Circle35	scf7180000008879	11186	86208	90244	1122	8553	4028	0.3600929733595566	0.664312533524048	+/+/+
segment	scaffold	seg_size	t_start	t_end	q_start	q_end	aln_len	aln_cov	q_cov	strand
